index,Region,Country,Year,Age,Gender,Literacy rate
405,Central and Southern Asia,Tajikistan,2014,65+,male,0.992
406,Central and Southern Asia,Tajikistan,2014,65+,total,0.981
407,Central and Southern Asia,Turkmenistan,2014,15+,female,0.996
408,Central and Southern Asia,Turkmenistan,2014,15+,male,0.9975
409,Central and Southern Asia,Turkmenistan,2014,15+,total,0.997
410,Central and Southern Asia,Turkmenistan,2014,15-24,female,0.999
411,Central and Southern Asia,Turkmenistan,2014,15-24,male,0.9977
412,Central and Southern Asia,Turkmenistan,2014,15-24,total,0.998
413,Central and Southern Asia,Turkmenistan,2014,25-64,female,0.998
414,Central and Southern Asia,Turkmenistan,2014,25-64,male,0.9981
415,Central and Southern Asia,Turkmenistan,2014,25-64,total,0.998
416,Central and Southern Asia,Turkmenistan,2014,65+,female,0.968
417,Central and Southern Asia,Turkmenistan,2014,65+,male,0.9887
418,Central and Southern Asia,Turkmenistan,2014,65+,total,0.976
419,Central and Southern Asia,Uzbekistan,2013,15+,female,0.9999587
420,Central and Southern Asia,Uzbekistan,2013,15+,male,0.9999383
421,Central and Southern Asia,Uzbekistan,2013,15+,total,0.9999486
422,Central and Southern Asia,Uzbekistan,2013,15-24,female,1.0
423,Central and Southern Asia,Uzbekistan,2013,15-24,male,1.0
424,Central and Southern Asia,Uzbekistan,2013,15-24,total,1.0
425,Central and Southern Asia,Uzbekistan,2013,25-64,female,1.0
426,Central and Southern Asia,Uzbekistan,2013,25-64,male,1.0
427,Central and Southern Asia,Uzbekistan,2013,25-64,total,1.0
428,Central and Southern Asia,Uzbekistan,2013,65+,female,0.9993467
429,Central and Southern Asia,Uzbekistan,2013,65+,male,0.9987719
430,Central and Southern Asia,Uzbekistan,2013,65+,total,0.999095
431,Central and Southern Asia,Uzbekistan,2014,15+,female,0.9997599
432,Central and Southern Asia,Uzbekistan,2014,15+,male,0.9998519
433,Central and Southern Asia,Uzbekistan,2014,15+,total,0.9998055
434,Central and Southern Asia,Uzbekistan,2014,15-24,female,1.0
435,Central and Southern Asia,Uzbekistan,2014,15-24,male,1.0
436,Central and Southern Asia,Uzbekistan,2014,15-24,total,1.0
437,Central and Southern Asia,Uzbekistan,2014,25-64,female,1.0
438,Central and Southern Asia,Uzbekistan,2014,25-64,male,1.0
439,Central and Southern Asia,Uzbekistan,2014,25-64,total,1.0
440,Central and Southern Asia,Uzbekistan,2014,65+,female,0.9962151
441,Central and Southern Asia,Uzbekistan,2014,65+,male,0.9970674
442,Central and Southern Asia,Uzbekistan,2014,65+,total,0.9965888
443,Central and Southern Asia,Uzbekistan,2015,15+,female,0.9997577
444,Central and Southern Asia,Uzbekistan,2015,15+,male,0.9999204
445,Central and Southern Asia,Uzbekistan,2015,15+,total,0.9998383
446,Central and Southern Asia,Uzbekistan,2015,15-24,female,1.0
447,Central and Southern Asia,Uzbekistan,2015,15-24,male,1.0
448,Central and Southern Asia,Uzbekistan,2015,15-24,total,1.0
449,Central and Southern Asia,Uzbekistan,2015,25-64,female,1.0
450,Central and Southern Asia,Uzbekistan,2015,25-64,male,1.0
451,Central and Southern Asia,Uzbekistan,2015,25-64,total,1.0
452,Central and Southern Asia,Uzbekistan,2015,65+,female,0.996261
453,Central and Southern Asia,Uzbekistan,2015,65+,male,0.9984595
454,Central and Southern Asia,Uzbekistan,2015,65+,total,0.9972267
455,Central and Southern Asia,Uzbekistan,2016,15+,female,0.9997841
456,Central and Southern Asia,Uzbekistan,2016,15+,male,0.9999487
457,Central and Southern Asia,Uzbekistan,2016,15+,total,0.9998657
458,Central and Southern Asia,Uzbekistan,2016,15-24,female,1.0
459,Central and Southern Asia,Uzbekistan,2016,15-24,male,1.0
460,Central and Southern Asia,Uzbekistan,2016,15-24,total,1.0
461,Central and Southern Asia,Uzbekistan,2016,25-64,female,1.0
462,Central and Southern Asia,Uzbekistan,2016,25-64,male,1.0
463,Central and Southern Asia,Uzbekistan,2016,25-64,total,1.0
464,Central and Southern Asia,Uzbekistan,2016,65+,female,0.9966975
465,Central and Southern Asia,Uzbekistan,2016,65+,male,0.9990176
466,Central and Southern Asia,Uzbekistan,2016,65+,total,0.9977188
467,Eastern and South-Eastern Asia,Brunei Darussalam,2011,15+,female,0.9465248
468,Eastern and South-Eastern Asia,Brunei Darussalam,2011,15+,male,0.9742816
469,Eastern and South-Eastern Asia,Brunei Darussalam,2011,15+,total,0.9608556
470,Eastern and South-Eastern Asia,Brunei Darussalam,2011,15-24,female,0.9954606
471,Eastern and South-Eastern Asia,Brunei Darussalam,2011,15-24,male,0.9919989
472,Eastern and South-Eastern Asia,Brunei Darussalam,2011,15-24,total,0.9936677
473,Eastern and South-Eastern Asia,Brunei Darussalam,2011,25-64,female,0.965837
474,Eastern and South-Eastern Asia,Brunei Darussalam,2011,25-64,male,0.9783945
475,Eastern and South-Eastern Asia,Brunei Darussalam,2011,25-64,total,0.9723414
476,Eastern and South-Eastern Asia,Brunei Darussalam,2011,65+,female,0.4375522999999999
477,Eastern and South-Eastern Asia,Brunei Darussalam,2011,65+,male,0.8081863999999999
478,Eastern and South-Eastern Asia,Brunei Darussalam,2011,65+,total,0.6164551
479,Eastern and South-Eastern Asia,Brunei Darussalam,2018,15+,female,0.9630126
480,Eastern and South-Eastern Asia,Brunei Darussalam,2018,15+,male,0.9805362
481,Eastern and South-Eastern Asia,Brunei Darussalam,2018,15+,total,0.9721411
482,Eastern and South-Eastern Asia,Brunei Darussalam,2018,15-24,female,0.9978966
483,Eastern and South-Eastern Asia,Brunei Darussalam,2018,15-24,male,0.9963516
484,Eastern and South-Eastern Asia,Brunei Darussalam,2018,15-24,total,0.9970894
485,Eastern and South-Eastern Asia,Brunei Darussalam,2018,25-64,female,0.980621
486,Eastern and South-Eastern Asia,Brunei Darussalam,2018,25-64,male,0.9822334
487,Eastern and South-Eastern Asia,Brunei Darussalam,2018,25-64,total,0.9814647
488,Eastern and South-Eastern Asia,Brunei Darussalam,2018,65+,female,0.6677024
489,Eastern and South-Eastern Asia,Brunei Darussalam,2018,65+,male,0.903043
490,Eastern and South-Eastern Asia,Brunei Darussalam,2018,65+,total,0.7821901
491,Eastern and South-Eastern Asia,Cambodia,2014,15+,female,0.717818
492,Eastern and South-Eastern Asia,Cambodia,2014,15+,male,0.8481414999999999
493,Eastern and South-Eastern Asia,Cambodia,2014,15+,total,0.7805509
494,Eastern and South-Eastern Asia,Cambodia,2014,15-24,female,0.9037226
495,Eastern and South-Eastern Asia,Cambodia,2014,15-24,male,0.8992461
496,Eastern and South-Eastern Asia,Cambodia,2014,15-24,total,0.9014187
497,Eastern and South-Eastern Asia,Cambodia,2014,25-64,female,0.6816518999999999
498,Eastern and South-Eastern Asia,Cambodia,2014,25-64,male,0.8304247999999999
499,Eastern and South-Eastern Asia,Cambodia,2014,25-64,total,0.7519057999999998
500,Eastern and South-Eastern Asia,Cambodia,2014,65+,female,0.2841379
501,Eastern and South-Eastern Asia,Cambodia,2014,65+,male,0.730549
502,Eastern and South-Eastern Asia,Cambodia,2014,65+,total,0.4656808999999999
503,Eastern and South-Eastern Asia,Cambodia,2015,15+,female,0.7503386999999999
504,Eastern and South-Eastern Asia,Cambodia,2015,15+,male,0.8653243999999999
505,Eastern and South-Eastern Asia,Cambodia,2015,15+,total,0.8052649
506,Eastern and South-Eastern Asia,Cambodia,2015,15-24,female,0.9257328
507,Eastern and South-Eastern Asia,Cambodia,2015,15-24,male,0.9186412
508,Eastern and South-Eastern Asia,Cambodia,2015,15-24,total,0.9221236
509,Eastern and South-Eastern Asia,Cambodia,2015,25-64,female,0.7191505999999999
510,Eastern and South-Eastern Asia,Cambodia,2015,25-64,male,0.8465118999999999
511,Eastern and South-Eastern Asia,Cambodia,2015,25-64,total,0.7790833999999999
512,Eastern and South-Eastern Asia,Cambodia,2015,65+,female,0.3685877
513,Eastern and South-Eastern Asia,Cambodia,2015,65+,male,0.7689028
514,Eastern and South-Eastern Asia,Cambodia,2015,65+,total,0.530784
515,Eastern and South-Eastern Asia,China,2010,15+,female,0.9271123
516,Eastern and South-Eastern Asia,China,2010,15+,male,0.9747946
517,Eastern and South-Eastern Asia,China,2010,15+,total,0.9512448
518,Eastern and South-Eastern Asia,China,2010,15-24,female,0.9959304
519,Eastern and South-Eastern Asia,China,2010,15-24,male,0.9968962
520,Eastern and South-Eastern Asia,China,2010,15-24,total,0.9964229
521,Eastern and South-Eastern Asia,China,2010,25-64,female,0.956095
522,Eastern and South-Eastern Asia,China,2010,25-64,male,0.9849897
523,Eastern and South-Eastern Asia,China,2010,25-64,total,0.9707986
524,Eastern and South-Eastern Asia,China,2010,65+,female,0.6264321999999999
525,Eastern and South-Eastern Asia,China,2010,65+,male,0.8606095
526,Eastern and South-Eastern Asia,China,2010,65+,total,0.7390746
527,Eastern and South-Eastern Asia,China,2018,15+,female,0.9515933
528,Eastern and South-Eastern Asia,China,2018,15+,male,0.9846654
529,Eastern and South-Eastern Asia,China,2018,15+,total,0.9684089
530,Eastern and South-Eastern Asia,China,2018,15-24,female,0.9978338
531,Eastern and South-Eastern Asia,China,2018,15-24,male,0.9978379
532,Eastern and South-Eastern Asia,China,2018,15-24,total,0.997836
533,Eastern and South-Eastern Asia,China,2018,25-64,female,0.9769209
534,Eastern and South-Eastern Asia,China,2018,25-64,male,0.9914399
535,Eastern and South-Eastern Asia,China,2018,25-64,total,0.9843371
536,Eastern and South-Eastern Asia,China,2018,65+,female,0.7796913999999999
537,Eastern and South-Eastern Asia,China,2018,65+,male,0.9282899
538,Eastern and South-Eastern Asia,China,2018,65+,total,0.849544
539,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15+,female,0.9373191
540,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15+,male,0.9775129
541,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15+,total,0.9564004
542,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15-24,female,0.9969008
543,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15-24,male,0.9965497
544,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,15-24,total,0.996729
545,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,25-64,female,0.9621939
546,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,25-64,male,0.9821971
547,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,25-64,total,0.9716706
548,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,65+,female,0.5973218
549,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,65+,male,0.8847441
550,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2011,65+,total,0.7263037
551,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15+,female,0.9503257
552,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15+,male,0.9818592
553,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15+,total,0.9653849
554,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15-24,female,0.9986617
555,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15-24,male,0.9972689
556,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,15-24,total,0.9979874
557,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,25-64,female,0.9728182
558,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,25-64,male,0.9882016
559,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,25-64,total,0.9801514
560,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,65+,female,0.7206239999999999
561,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,65+,male,0.9132673
562,Eastern and South-Eastern Asia,"China, Macao Special Administrative Region",2016,65+,total,0.8120001000000001
563,Eastern and South-Eastern Asia,Indonesia,2011,15+,female,0.900687
564,Eastern and South-Eastern Asia,Indonesia,2011,15+,male,0.9559109
565,Eastern and South-Eastern Asia,Indonesia,2011,15+,total,0.9281191
566,Eastern and South-Eastern Asia,Indonesia,2011,15-24,female,0.987518
567,Eastern and South-Eastern Asia,Indonesia,2011,15-24,male,0.9880384
568,Eastern and South-Eastern Asia,Indonesia,2011,15-24,total,0.98778
569,Eastern and South-Eastern Asia,Indonesia,2011,25-64,female,0.9134358
570,Eastern and South-Eastern Asia,Indonesia,2011,25-64,male,0.9597387999999998
571,Eastern and South-Eastern Asia,Indonesia,2011,25-64,total,0.9365473
572,Eastern and South-Eastern Asia,Indonesia,2011,65+,female,0.5210839
573,Eastern and South-Eastern Asia,Indonesia,2011,65+,male,0.7926775
574,Eastern and South-Eastern Asia,Indonesia,2011,65+,total,0.6432846999999999
575,Eastern and South-Eastern Asia,Indonesia,2014,15+,female,0.934509
576,Eastern and South-Eastern Asia,Indonesia,2014,15+,male,0.9679101
577,Eastern and South-Eastern Asia,Indonesia,2014,15+,total,0.9511622
578,Eastern and South-Eastern Asia,Indonesia,2014,15-24,female,0.9967883
579,Eastern and South-Eastern Asia,Indonesia,2014,15-24,male,0.9968156
580,Eastern and South-Eastern Asia,Indonesia,2014,15-24,total,0.9968022
581,Eastern and South-Eastern Asia,Indonesia,2014,25-64,female,0.9432201
582,Eastern and South-Eastern Asia,Indonesia,2014,25-64,male,0.9761209
583,Eastern and South-Eastern Asia,Indonesia,2014,25-64,total,0.959686
584,Eastern and South-Eastern Asia,Indonesia,2014,65+,female,0.6779958999999999
585,Eastern and South-Eastern Asia,Indonesia,2014,65+,male,0.7680862
586,Eastern and South-Eastern Asia,Indonesia,2014,65+,total,0.7181034
587,Eastern and South-Eastern Asia,Indonesia,2015,15+,female,0.9333571
588,Eastern and South-Eastern Asia,Indonesia,2015,15+,male,0.9710652
589,Eastern and South-Eastern Asia,Indonesia,2015,15+,total,0.9521793
590,Eastern and South-Eastern Asia,Indonesia,2015,15-24,female,0.9963702
591,Eastern and South-Eastern Asia,Indonesia,2015,15-24,male,0.9970176
592,Eastern and South-Eastern Asia,Indonesia,2015,15-24,total,0.9967007
593,Eastern and South-Eastern Asia,Indonesia,2015,25-64,female,0.9526534
594,Eastern and South-Eastern Asia,Indonesia,2015,25-64,male,0.9768454
595,Eastern and South-Eastern Asia,Indonesia,2015,25-64,total,0.9647624
596,Eastern and South-Eastern Asia,Indonesia,2015,65+,female,0.5885918
597,Eastern and South-Eastern Asia,Indonesia,2015,65+,male,0.8174557
598,Eastern and South-Eastern Asia,Indonesia,2015,65+,total,0.6917214999999999
599,Eastern and South-Eastern Asia,Indonesia,2016,15+,female,0.9358692
600,Eastern and South-Eastern Asia,Indonesia,2016,15+,male,0.9717444
601,Eastern and South-Eastern Asia,Indonesia,2016,15+,total,0.9537697
602,Eastern and South-Eastern Asia,Indonesia,2016,15-24,female,0.9965351
603,Eastern and South-Eastern Asia,Indonesia,2016,15-24,male,0.9968345
604,Eastern and South-Eastern Asia,Indonesia,2016,15-24,total,0.9966881
605,Eastern and South-Eastern Asia,Indonesia,2016,25-64,female,0.9557162
606,Eastern and South-Eastern Asia,Indonesia,2016,25-64,male,0.9782129999999998
607,Eastern and South-Eastern Asia,Indonesia,2016,25-64,total,0.9669641
608,Eastern and South-Eastern Asia,Indonesia,2016,65+,female,0.6020163
609,Eastern and South-Eastern Asia,Indonesia,2016,65+,male,0.8194724999999999
610,Eastern and South-Eastern Asia,Indonesia,2016,65+,total,0.7005508
611,Eastern and South-Eastern Asia,Indonesia,2018,15+,female,0.9399218
612,Eastern and South-Eastern Asia,Indonesia,2018,15+,male,0.9733134
613,Eastern and South-Eastern Asia,Indonesia,2018,15+,total,0.9565856
614,Eastern and South-Eastern Asia,Indonesia,2018,15-24,female,0.9969625
615,Eastern and South-Eastern Asia,Indonesia,2018,15-24,male,0.9971748
616,Eastern and South-Eastern Asia,Indonesia,2018,15-24,total,0.9970708
617,Eastern and South-Eastern Asia,Indonesia,2018,25-64,female,0.9565632
618,Eastern and South-Eastern Asia,Indonesia,2018,25-64,male,0.9787111
619,Eastern and South-Eastern Asia,Indonesia,2018,25-64,total,0.9676345
620,Eastern and South-Eastern Asia,Indonesia,2018,65+,female,0.6559053
621,Eastern and South-Eastern Asia,Indonesia,2018,65+,male,0.8460672999999999
622,Eastern and South-Eastern Asia,Indonesia,2018,65+,total,0.7434252999999998
623,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15+,female,0.4972308
624,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15+,male,0.6735858
625,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15+,total,0.5828793999999999
626,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15-24,female,0.6705378
627,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15-24,male,0.7727267000000001
628,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,15-24,total,0.7205622999999999
629,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,25-64,female,0.4611724999999999
630,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,25-64,male,0.6548057
631,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,25-64,total,0.5555521999999999
632,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,65+,female,0.1841107999999999
633,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,65+,male,0.4502912
634,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2011,65+,total,0.3055402999999999
635,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15+,female,0.7939104
636,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15+,male,0.8996127999999999
637,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15+,total,0.8466103999999999
638,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15-24,female,0.9050107
639,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15-24,male,0.9440438
640,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,15-24,total,0.9246264
641,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,25-64,female,0.7769873999999999
642,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,25-64,male,0.8919460999999999
643,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,25-64,total,0.8344753
644,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,65+,female,0.4466431999999999
645,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,65+,male,0.7464927
646,Eastern and South-Eastern Asia,Lao People's Democratic Republic,2015,65+,total,0.5857133999999999
647,Eastern and South-Eastern Asia,Malaysia,2010,15+,female,0.9074768
648,Eastern and South-Eastern Asia,Malaysia,2010,15+,male,0.9543375
649,Eastern and South-Eastern Asia,Malaysia,2010,15+,total,0.9311789
650,Eastern and South-Eastern Asia,Malaysia,2010,15-24,female,0.9845826
651,Eastern and South-Eastern Asia,Malaysia,2010,15-24,male,0.9838104
652,Eastern and South-Eastern Asia,Malaysia,2010,15-24,total,0.9841871
653,Eastern and South-Eastern Asia,Malaysia,2010,25-64,female,0.928214
654,Eastern and South-Eastern Asia,Malaysia,2010,25-64,male,0.9618534
655,Eastern and South-Eastern Asia,Malaysia,2010,25-64,total,0.9452684
656,Eastern and South-Eastern Asia,Malaysia,2010,65+,female,0.4398980999999999
657,Eastern and South-Eastern Asia,Malaysia,2010,65+,male,0.7484397999999999
658,Eastern and South-Eastern Asia,Malaysia,2010,65+,total,0.5847356
659,Eastern and South-Eastern Asia,Malaysia,2016,15+,female,0.9106836
660,Eastern and South-Eastern Asia,Malaysia,2016,15+,male,0.96297
661,Eastern and South-Eastern Asia,Malaysia,2016,15+,total,0.937347
662,Eastern and South-Eastern Asia,Malaysia,2016,15-24,female,0.9785761
663,Eastern and South-Eastern Asia,Malaysia,2016,15-24,male,0.9739067
664,Eastern and South-Eastern Asia,Malaysia,2016,15-24,total,0.9761447
665,Eastern and South-Eastern Asia,Malaysia,2016,25-64,female,0.9540419
666,Eastern and South-Eastern Asia,Malaysia,2016,25-64,male,0.971917
667,Eastern and South-Eastern Asia,Malaysia,2016,25-64,total,0.9632962
668,Eastern and South-Eastern Asia,Malaysia,2016,65+,female,0.4783899999999999
669,Eastern and South-Eastern Asia,Malaysia,2016,65+,male,0.8416033
670,Eastern and South-Eastern Asia,Malaysia,2016,65+,total,0.6312168999999999
671,Eastern and South-Eastern Asia,Mongolia,2010,15+,female,0.9833663
672,Eastern and South-Eastern Asia,Mongolia,2010,15+,male,0.981747
673,Eastern and South-Eastern Asia,Mongolia,2010,15+,total,0.98257
674,Eastern and South-Eastern Asia,Mongolia,2010,15-24,female,0.9890874
675,Eastern and South-Eastern Asia,Mongolia,2010,15-24,male,0.9802181
676,Eastern and South-Eastern Asia,Mongolia,2010,15-24,total,0.9846025
677,Eastern and South-Eastern Asia,Mongolia,2010,25-64,female,0.9861593
678,Eastern and South-Eastern Asia,Mongolia,2010,25-64,male,0.9830033
679,Eastern and South-Eastern Asia,Mongolia,2010,25-64,total,0.9846082
680,Eastern and South-Eastern Asia,Mongolia,2010,65+,female,0.9268123
681,Eastern and South-Eastern Asia,Mongolia,2010,65+,male,0.9735641
682,Eastern and South-Eastern Asia,Mongolia,2010,65+,total,0.9464437
683,Eastern and South-Eastern Asia,Mongolia,2018,15+,female,0.9864888999999998
684,Eastern and South-Eastern Asia,Mongolia,2018,15+,male,0.9818601
685,Eastern and South-Eastern Asia,Mongolia,2018,15+,total,0.9842312
686,Eastern and South-Eastern Asia,Mongolia,2018,15-24,female,0.9908
687,Eastern and South-Eastern Asia,Mongolia,2018,15-24,male,0.9819
688,Eastern and South-Eastern Asia,Mongolia,2018,15-24,total,0.9863
689,Eastern and South-Eastern Asia,Mongolia,2018,25-64,female,0.9871931
690,Eastern and South-Eastern Asia,Mongolia,2018,25-64,male,0.98173
691,Eastern and South-Eastern Asia,Mongolia,2018,25-64,total,0.9845218
692,Eastern and South-Eastern Asia,Mongolia,2018,65+,female,0.9657558
693,Eastern and South-Eastern Asia,Mongolia,2018,65+,male,0.9836351
694,Eastern and South-Eastern Asia,Mongolia,2018,65+,total,0.9731936
695,Eastern and South-Eastern Asia,Myanmar,2016,15+,female,0.7184699000000001
696,Eastern and South-Eastern Asia,Myanmar,2016,15+,male,0.8001158999999999
697,Eastern and South-Eastern Asia,Myanmar,2016,15+,total,0.7555119999999999
698,Eastern and South-Eastern Asia,Myanmar,2016,15-24,female,0.8441379000000001
699,Eastern and South-Eastern Asia,Myanmar,2016,15-24,male,0.8511967
700,Eastern and South-Eastern Asia,Myanmar,2016,15-24,total,0.8475116
701,Eastern and South-Eastern Asia,Myanmar,2016,25-64,female,0.7168071999999999
702,Eastern and South-Eastern Asia,Myanmar,2016,25-64,male,0.7964427
703,Eastern and South-Eastern Asia,Myanmar,2016,25-64,total,0.7527319
704,Eastern and South-Eastern Asia,Myanmar,2016,65+,female,0.4920424999999999
705,Eastern and South-Eastern Asia,Myanmar,2016,65+,male,0.705771
706,Eastern and South-Eastern Asia,Myanmar,2016,65+,total,0.5819539999999999
707,Eastern and South-Eastern Asia,Philippines,2013,15+,female,0.9678736
708,Eastern and South-Eastern Asia,Philippines,2013,15+,male,0.9600834
709,Eastern and South-Eastern Asia,Philippines,2013,15+,total,0.96398
710,Eastern and South-Eastern Asia,Philippines,2013,15-24,female,0.9881543
711,Eastern and South-Eastern Asia,Philippines,2013,15-24,male,0.9742543
712,Eastern and South-Eastern Asia,Philippines,2013,15-24,total,0.9810835
713,Eastern and South-Eastern Asia,Philippines,2013,25-64,female,0.967058
714,Eastern and South-Eastern Asia,Philippines,2013,25-64,male,0.9584971
715,Eastern and South-Eastern Asia,Philippines,2013,25-64,total,0.9627519
716,Eastern and South-Eastern Asia,Philippines,2013,65+,female,0.8986872999999999
717,Eastern and South-Eastern Asia,Philippines,2013,65+,male,0.9051444
718,Eastern and South-Eastern Asia,Philippines,2013,65+,total,0.9014642
719,Eastern and South-Eastern Asia,Philippines,2015,15+,female,0.9824175
720,Eastern and South-Eastern Asia,Philippines,2015,15+,male,0.9812325
721,Eastern and South-Eastern Asia,Philippines,2015,15+,total,0.9818255
722,Eastern and South-Eastern Asia,Philippines,2015,15-24,female,0.9926673
723,Eastern and South-Eastern Asia,Philippines,2015,15-24,male,0.9890415
724,Eastern and South-Eastern Asia,Philippines,2015,15-24,total,0.990826
725,Eastern and South-Eastern Asia,Philippines,2015,25-64,female,0.9831498
726,Eastern and South-Eastern Asia,Philippines,2015,25-64,male,0.9809288
727,Eastern and South-Eastern Asia,Philippines,2015,25-64,total,0.9820289
728,Eastern and South-Eastern Asia,Philippines,2015,65+,female,0.9411602
729,Eastern and South-Eastern Asia,Philippines,2015,65+,male,0.9459927
730,Eastern and South-Eastern Asia,Philippines,2015,65+,total,0.943187
731,Eastern and South-Eastern Asia,Singapore,2010,15+,female,0.9377481
732,Eastern and South-Eastern Asia,Singapore,2010,15+,male,0.9803713999999998
733,Eastern and South-Eastern Asia,Singapore,2010,15+,total,0.9585733
734,Eastern and South-Eastern Asia,Singapore,2010,15-24,female,0.9976667
735,Eastern and South-Eastern Asia,Singapore,2010,15-24,male,0.9973789
736,Eastern and South-Eastern Asia,Singapore,2010,15-24,total,0.9975182
737,Eastern and South-Eastern Asia,Singapore,2010,25-64,female,0.9752262
738,Eastern and South-Eastern Asia,Singapore,2010,25-64,male,0.9859787
739,Eastern and South-Eastern Asia,Singapore,2010,25-64,total,0.9804922
740,Eastern and South-Eastern Asia,Singapore,2010,65+,female,0.6370677
741,Eastern and South-Eastern Asia,Singapore,2010,65+,male,0.909911
742,Eastern and South-Eastern Asia,Singapore,2010,65+,total,0.7572369000000001
743,Eastern and South-Eastern Asia,Singapore,2011,15+,female,0.940684
744,Eastern and South-Eastern Asia,Singapore,2011,15+,male,0.9839284
745,Eastern and South-Eastern Asia,Singapore,2011,15+,total,0.9618608
746,Eastern and South-Eastern Asia,Singapore,2011,15-24,female,0.9988059
747,Eastern and South-Eastern Asia,Singapore,2011,15-24,male,0.9989364999999998
748,Eastern and South-Eastern Asia,Singapore,2011,15-24,total,0.998872
749,Eastern and South-Eastern Asia,Singapore,2011,25-64,female,0.9871039
750,Eastern and South-Eastern Asia,Singapore,2011,25-64,male,0.9871039
751,Eastern and South-Eastern Asia,Singapore,2011,25-64,total,0.9735692
752,Eastern and South-Eastern Asia,Singapore,2012,15+,female,0.9435959
753,Eastern and South-Eastern Asia,Singapore,2012,15+,male,0.9846946
754,Eastern and South-Eastern Asia,Singapore,2012,15+,total,0.9636979
755,Eastern and South-Eastern Asia,Singapore,2012,15-24,female,0.9989296
756,Eastern and South-Eastern Asia,Singapore,2012,15-24,male,0.9989687
757,Eastern and South-Eastern Asia,Singapore,2012,15-24,total,0.9989494
758,Eastern and South-Eastern Asia,Singapore,2012,25-64,female,0.9625531
759,Eastern and South-Eastern Asia,Singapore,2012,25-64,male,0.9877792
760,Eastern and South-Eastern Asia,Singapore,2012,25-64,total,0.9748292
761,Eastern and South-Eastern Asia,Singapore,2013,15+,female,0.9464199
762,Eastern and South-Eastern Asia,Singapore,2013,15+,male,0.9854254
763,Eastern and South-Eastern Asia,Singapore,2013,15+,total,0.9654808
764,Eastern and South-Eastern Asia,Singapore,2013,15-24,female,0.9990101
765,Eastern and South-Eastern Asia,Singapore,2013,15-24,male,0.9989628
766,Eastern and South-Eastern Asia,Singapore,2013,15-24,total,0.9989861
767,Eastern and South-Eastern Asia,Singapore,2013,25-64,female,0.9644466
768,Eastern and South-Eastern Asia,Singapore,2013,25-64,male,0.9884876
769,Eastern and South-Eastern Asia,Singapore,2013,25-64,total,0.9761308
770,Eastern and South-Eastern Asia,Singapore,2014,15+,female,0.9491132
771,Eastern and South-Eastern Asia,Singapore,2014,15+,male,0.9860895
